x,y,z,r,g,b
112,111,0.54728675,29,48,23
113,111,0.51944065,40,57,33
114,111,0.49240878,26,45,21
115,111,0.47157204,36,52,30
116,111,0.4566066,42,57,36
117,111,0.4407359,26,42,24
118,111,0.41920432,32,45,31
119,111,0.3955632,36,49,34
120,111,0.37411797,43,57,45
121,111,0.35777482,41,54,44
122,111,0.34468254,58,74,64
123,111,0.33229133,45,64,54
124,111,0.32663727,49,67,60
125,111,0.3288233,64,84,77
126,111,0.33063978,50,71,65
127,111,0.32600403,53,75,72
128,111,0.30846506,66,91,88
129,111,0.23349373,90,110,108
52,112,0.22231735,53,105,127
53,112,0.2852868,18,72,88
54,112,0.2993329,44,90,97
55,112,0.30880868,18,64,66
56,112,0.31935808,33,74,70
57,112,0.33553502,30,70,63
58,112,0.35680652,38,78,66
59,112,0.3797319,10,53,36
60,112,0.40352747,7,51,33
61,112,0.4238529,4,49,31
62,112,0.43791768,23,67,49
63,112,0.44881916,6,50,32
64,112,0.45811954,21,53,43
65,112,0.47218758,59,87,78
66,112,0.49192208,50,77,69
67,112,0.5177978,16,43,34
68,112,0.54593295,19,47,38
69,112,0.5716031,38,65,53
70,112,0.59370494,45,70,58
71,112,0.61020666,51,75,63
72,112,0.6179075,19,42,29
73,112,0.6172564,38,57,44
74,112,0.612189,29,49,32
75,112,0.6070101,64,79,65
76,112,0.6062183,87,102,88
77,112,0.6104863,70,86,71
78,112,0.62147105,59,76,58
79,112,0.6361791,37,54,36
80,112,0.6532483,48,70,51
81,112,0.67299,48,70,51
82,112,0.6960558,45,68,49
83,112,0.72304076,41,64,44
84,112,0.74799323,34,57,38
85,112,0.7655904,31,54,34
86,112,0.7758479,31,55,31
87,112,0.78331053,32,56,32
88,112,0.79062706,34,58,34
89,112,0.7974514,36,59,36
90,112,0.8036904,33,57,32
91,112,0.8039421,32,53,29
92,112,0.79913884,28,49,24
93,112,0.79138315,28,49,24
94,112,0.781913,32,54,26
95,112,0.7722262,37,58,31
96,112,0.761201,29,48,21
97,112,0.7465816,34,53,26
98,112,0.7287146,38,54,29
99,112,0.7086928,31,50,23
100,112,0.68931216,23,40,12
101,112,0.6709999,17,36,7
102,112,0.65400106,22,38,11
103,112,0.63992655,26,45,18
104,112,0.62834454,28,44,18
105,112,0.6160484,29,45,19
106,112,0.6011767,23,40,12
107,112,0.5852226,17,33,6
108,112,0.5758386,26,43,17
109,112,0.57540244,44,60,32
110,112,0.5735094,47,63,37
111,112,0.5612215,34,53,26
112,112,0.5392479,52,70,47
113,112,0.5110764,44,65,42
114,112,0.4841372,41,60,38
115,112,0.46271047,43,59,38
116,112,0.4450399,40,56,34
117,112,0.42694783,34,52,30
118,112,0.40725574,40,56,38
119,112,0.38857755,50,67,51
120,112,0.37072086,38,55,40
121,112,0.35455847,43,58,47
122,112,0.33994022,45,65,51
123,112,0.32755372,47,66,52
124,112,0.3219603,50,69,56
125,112,0.32470486,54,73,60
126,112,0.3290412,56,75,64
127,112,0.32634407,55,74,66
128,112,0.30888113,82,105,102
129,112,0.2325639,101,117,116
52,113,0.22011128,66,110,133
53,113,0.28402823,24,77,95
54,113,0.3004871,47,90,99
55,113,0.31253242,25,69,71
56,113,0.32531968,38,78,76
57,113,0.34030795,40,78,71
58,113,0.35605213,54,93,80
59,113,0.3708067,33,74,57
60,113,0.39072445,32,75,55
61,113,0.41452768,31,77,56
62,113,0.43606317,56,100,80
63,113,0.4494998,51,92,73
64,113,0.45860592,29,63,52
65,113,0.473303,48,78,69
66,113,0.49309757,48,75,67
67,113,0.5159986,29,57,49
68,113,0.53967655,23,50,38
69,113,0.5604487,19,47,34
70,113,0.57991004,17,43,29
71,113,0.5973478,17,43,29
72,113,0.60847974,34,54,41
73,113,0.6124386,45,65,51
74,113,0.60943645,31,49,32
75,113,0.60461974,49,64,49
76,113,0.604051,63,74,60
77,113,0.6086128,48,59,47
78,113,0.6205968,49,63,45
79,113,0.639338,42,56,40
80,113,0.6612584,42,58,41
81,113,0.6834529,40,59,41
82,113,0.7062197,40,59,41
83,113,0.72944826,36,56,37
84,113,0.75005585,32,53,33
85,113,0.76505035,31,52,32
86,113,0.77473605,31,52,29
87,113,0.78199697,32,53,30
88,113,0.7895868,33,54,31
89,113,0.79795533,36,56,33
90,113,0.8039142,37,57,33
91,113,0.8022313,36,56,32
92,113,0.7958807,31,52,28
93,113,0.78731275,30,51,26
94,113,0.7772481,31,53,25
95,113,0.76640433,32,54,26
96,113,0.75388366,30,49,22
97,113,0.7378302,34,53,26
98,113,0.7182125,37,55,29
99,113,0.6952987,33,52,25
100,113,0.6715945,25,44,17
101,113,0.6480986,24,43,16
102,113,0.6277988,29,48,21
103,113,0.6143094,36,54,28
104,113,0.60640645,32,51,24
105,113,0.60000294,25,44,17
106,113,0.5903705,21,40,11
107,113,0.5784944,25,44,17
108,113,0.5718581,33,52,25
109,113,0.5714432,38,56,30
110,113,0.5678186,40,57,31
111,113,0.5534135,40,57,31
112,113,0.53014123,30,51,26
113,113,0.50346094,29,50,26
114,113,0.47833875,33,54,31
115,113,0.45729882,42,63,40
116,113,0.4378338,45,66,43
117,113,0.4177201,43,64,41
118,113,0.39858872,47,67,48
119,113,0.38225773,52,72,53
120,113,0.36668375,47,67,48
121,113,0.35143366,42,60,45
122,113,0.33753702,38,57,42
123,113,0.32578957,41,59,44
124,113,0.3195898,50,69,53
125,113,0.32127225,60,79,67
126,113,0.32430607,68,86,73
127,113,0.31831115,70,88,76
128,113,0.28768104,77,96,93
129,113,0.19742753,95,108,108
52,114,0.22191918,79,115,138
53,114,0.28604642,36,80,101
54,114,0.30197227,48,85,97
55,114,0.3135291,37,73,78
56,114,0.32591292,37,71,72
57,114,0.3396486,41,73,68
58,114,0.353279,56,87,77
59,114,0.36602673,31,67,51
60,114,0.38686758,26,63,44
61,114,0.41436192,21,59,41
62,114,0.4389247,48,85,67
63,114,0.45401302,43,80,63
64,114,0.46325937,36,69,58
65,114,0.47451356,24,56,47
66,114,0.4911802,25,54,45
67,114,0.51004744,26,55,47
68,114,0.52756065,19,47,34
69,114,0.54192734,21,48,36
70,114,0.55828965,33,58,45
71,114,0.5782,41,66,52
72,114,0.5955589,36,55,42
73,114,0.606759,44,64,50
74,114,0.6100468,30,48,31
75,114,0.60913855,32,50,33
76,114,0.6103241,37,52,37
77,114,0.6176717,24,40,24
78,114,0.6316047,33,48,30
79,114,0.65220183,41,55,38
80,114,0.6760276,30,48,31
81,114,0.6976266,30,50,33
82,114,0.71652687,31,51,34
83,114,0.7341598,31,51,34
84,114,0.749902,30,51,31
85,114,0.76221144,31,52,32
86,114,0.7716386,32,53,30
87,114,0.78039753,34,55,32
88,114,0.78975743,23,44,21
89,114,0.7981333,26,48,24
90,114,0.80221426,32,53,29
91,114,0.79822034,36,56,32
92,114,0.79034585,36,56,32
93,114,0.7815645,36,56,32
94,114,0.7720627,37,57,33
95,114,0.7613684,37,57,33
96,114,0.7487136,32,51,24
97,114,0.7331709,36,54,28
98,114,0.71388733,38,56,30
99,114,0.69019854,36,54,28
100,114,0.66343886,31,50,23
101,114,0.63568705,31,50,23
102,114,0.61215353,38,56,30
103,114,0.5969359,45,64,37
104,114,0.5892814,37,55,29
105,114,0.5870516,24,43,16
106,114,0.5840053,22,41,12
107,114,0.57866144,34,53,26
108,114,0.5756723,40,57,31
109,114,0.57365763,33,52,25
110,114,0.56662905,33,52,25
111,114,0.55031925,42,59,33
112,114,0.5269017,29,50,25
113,114,0.50153184,29,50,25
114,114,0.4766854,33,54,30
115,114,0.45389357,43,64,40
116,114,0.4321909,47,67,43
117,114,0.41095734,43,64,40
118,114,0.39203417,38,58,36
119,114,0.376363,38,58,36
120,114,0.36195228,48,68,45
121,114,0.34811872,40,59,41
122,114,0.336066,32,53,33
123,114,0.3263312,37,57,38
124,114,0.32125315,50,70,51
125,114,0.32170087,59,78,64
126,114,0.32103047,66,82,69
127,114,0.3080187,66,84,72
128,114,0.24824919,73,90,87
52,115,0.22106253,85,112,133
53,115,0.286366,42,81,103
54,115,0.3008146,43,78,91
55,115,0.30964693,45,75,84
56,115,0.31988266,50,78,80
57,115,0.33317128,47,73,70
58,115,0.34880033,56,81,74
59,115,0.3658764,32,58,48
60,115,0.39035115,25,52,41
61,115,0.41932586,16,47,30
62,115,0.44262978,36,66,50
63,115,0.45800906,26,58,45
64,115,0.46816778,53,84,71
65,115,0.47703645,25,57,48
66,115,0.49069262,24,53,44
67,115,0.5058162,28,56,48
68,115,0.51722115,16,43,31
69,115,0.52540284,19,47,34
70,115,0.53845215,36,60,48
71,115,0.55944836,36,57,45
72,115,0.5819076,26,47,32
73,115,0.5998182,33,53,40
74,115,0.61088294,30,48,31
75,115,0.61595815,30,48,31
76,115,0.6196709,32,48,32
77,115,0.62850094,22,37,22
78,115,0.64393264,24,38,21
79,115,0.6646495,34,50,32
80,115,0.68728274,25,43,26
81,115,0.70614564,25,45,29
82,115,0.7210342,30,50,33
83,115,0.7342407,32,52,36
84,115,0.7461186,32,53,33
85,115,0.7565367,34,55,36
86,115,0.7664368,37,57,38
87,115,0.7769099,40,59,37
88,115,0.7874307,26,48,24
89,115,0.79537284,29,50,26
90,115,0.7976622,31,52,28
91,115,0.79237974,33,54,30
92,115,0.78410494,34,55,31
93,115,0.7751127,34,55,31
94,115,0.76567996,34,55,31
95,115,0.75552344,34,55,31
96,115,0.7440052,34,53,26
97,115,0.73067516,38,56,30
98,115,0.713986,38,56,30
99,115,0.69229484,36,54,28
100,115,0.66547376,33,52,25
101,115,0.6356401,34,53,26
102,115,0.60895455,42,59,33
103,115,0.59060323,48,66,40
104,115,0.5815168,33,52,25
105,115,0.58103406,28,47,19
106,115,0.583229,28,47,19
107,115,0.58383495,36,54,28
108,115,0.58298844,38,56,30
109,115,0.5787031,32,51,24
110,115,0.56860703,32,51,24
111,115,0.5512279,37,55,29
112,115,0.5283443,33,55,28
113,115,0.5033057,32,54,26
114,115,0.47742385,33,54,30
115,115,0.45191595,37,57,33
116,115,0.42831632,40,59,36
117,115,0.4074441,37,57,33
118,115,0.38972005,31,52,28
119,115,0.37414187,29,50,26
120,115,0.35910115,44,65,42
121,115,0.34547737,41,60,38
122,115,0.33476812,41,60,38
123,115,0.32820427,48,68,49
124,115,0.32569167,53,73,54
125,115,0.32454228,54,74,55
126,115,0.31942993,53,73,54
127,115,0.30175233,54,73,59
128,115,0.22931433,79,93,89
52,116,0.18906997,76,98,115
53,116,0.26980898,42,79,102
54,116,0.29494482,37,69,87
55,116,0.30332804,45,73,81
56,116,0.31228027,45,69,73
57,116,0.32645503,34,58,56
58,116,0.34438702,45,66,63
59,116,0.36568618,29,51,41
60,116,0.39127678,32,54,44
61,116,0.41903007,26,49,38
62,116,0.44125816,44,66,55
63,116,0.4560754,30,55,44
64,116,0.46717137,26,55,43
65,116,0.4791639,11,42,29
66,116,0.49306878,23,50,38
67,116,0.50536245,33,59,49
68,116,0.5122482,26,53,42
69,116,0.51648986,31,57,47
70,116,0.5264513,36,60,48
71,116,0.54539347,21,43,30
72,116,0.5683752,30,50,36
73,116,0.59096175,30,50,36
74,116,0.60869694,30,47,33
75,116,0.617997,28,44,31
76,116,0.6217157,34,50,34
77,116,0.62995046,30,45,30
78,116,0.6470152,21,36,21
79,116,0.6684455,32,48,32
80,116,0.68995047,24,42,25
81,116,0.706589,28,45,29
82,116,0.71891,32,50,33
83,116,0.7298792,36,53,37
84,116,0.74023026,37,54,38
85,116,0.7504761,38,55,37
86,116,0.76124513,41,57,40
87,116,0.77259046,43,59,42
88,116,0.7833482,48,65,43
89,116,0.79045904,44,60,40
90,116,0.79147583,38,55,33
91,116,0.7856987,32,50,28
92,116,0.77739453,30,49,24
93,116,0.7684207,29,48,23
94,116,0.7591263,28,47,22
95,116,0.7491988,28,47,22
96,116,0.73846257,38,56,30
97,116,0.7270074,40,57,31
98,116,0.71329176,40,57,31
99,116,0.69512594,36,54,28
100,116,0.67125434,32,51,24
101,116,0.64226866,32,51,24
102,116,0.6134358,37,55,29
103,116,0.5918235,42,59,33
104,116,0.5809292,25,44,17
105,116,0.5801595,33,52,25
106,116,0.5848737,36,54,28
107,116,0.5879645,31,50,23
108,116,0.586326,30,49,22
109,116,0.57874435,34,53,26
110,116,0.5660339,34,53,26
111,116,0.54846925,30,49,22
112,116,0.5262802,30,49,22
113,116,0.50126386,30,49,19
114,116,0.47527322,28,47,19
115,116,0.45002925,29,48,21
116,116,0.4274123,32,51,24
117,116,0.40747178,38,56,30
118,116,0.38971278,43,60,34
119,116,0.3731321,44,63,38
120,116,0.3567031,50,68,44
121,116,0.34181345,50,68,44
122,116,0.3318022,53,71,48
123,116,0.32782364,58,75,54
124,116,0.32620677,57,74,53
125,116,0.3225708,53,70,49
126,116,0.31427348,56,73,52
127,116,0.29614386,65,80,66
128,116,0.22466686,91,101,95
53,117,0.23636308,44,79,102
54,117,0.2890362,32,65,82
55,117,0.30039927,45,70,79
56,117,0.30969447,34,57,63
57,117,0.3250285,23,44,43
58,117,0.3428312,34,53,50
59,117,0.36307693,28,43,38
60,117,0.38558316,33,52,43
61,117,0.41007045,28,47,37
62,117,0.43210068,42,59,51
63,117,0.45037222,26,49,38
64,117,0.46579155,25,52,41
65,117,0.48018554,11,42,29
66,117,0.49450126,13,42,30
67,117,0.5059843,24,51,40
68,117,0.511777,30,56,45
69,117,0.5151843,41,66,54
70,117,0.522111,50,71,58
71,117,0.53685,47,68,55
72,117,0.5574202,44,64,50
73,117,0.5810355,33,53,40
74,117,0.60165066,32,49,36
75,117,0.6123352,23,40,26
76,117,0.6149118,32,48,32
77,117,0.6228748,33,49,33
78,117,0.6420877,19,34,19
79,117,0.6648488,34,50,34
80,117,0.6856746,26,44,28
81,117,0.7014099,30,48,31
82,117,0.7134026,33,51,34
83,117,0.7243796,36,53,37
84,117,0.7347659,36,53,37
85,117,0.7449796,34,52,36
86,117,0.75552535,36,53,34
87,117,0.7665642,37,54,36
88,117,0.77695185,48,65,43
89,117,0.78332835,41,57,36
90,117,0.78414696,32,50,28
91,117,0.77882516,26,44,22
92,117,0.7702273,26,45,21
93,117,0.7606211,30,49,24
94,117,0.7512743,33,52,28
95,117,0.741804,34,53,29
96,117,0.7318575,38,56,30
97,117,0.72127056,38,56,30
98,117,0.70924443,38,56,30
99,117,0.69412243,36,54,28
100,117,0.6741402,32,51,24
101,117,0.6485893,30,49,22
102,117,0.62058204,31,50,23
103,117,0.59711814,32,51,24
104,117,0.5837,22,41,12
105,117,0.58047783,36,54,28
106,117,0.58435214,40,57,31
107,117,0.5867529,29,48,21
108,117,0.5823923,25,44,17
109,117,0.57006884,34,53,26
110,117,0.5533069,37,55,29
111,117,0.53410816,29,48,21
112,117,0.51161766,31,50,21
113,117,0.4871572,33,52,23
114,117,0.46372217,32,51,22
115,117,0.4431282,28,47,17
116,117,0.42506018,29,48,18
117,117,0.40682843,37,55,29
118,117,0.3879294,45,64,37
119,117,0.3687551,49,67,41
120,117,0.3500733,48,66,42
121,117,0.3346805,45,64,40
122,117,0.32530132,48,66,42
123,117,0.32117257,52,70,47
124,117,0.31764305,50,67,45
125,117,0.31100023,49,66,44
126,117,0.3011343,63,77,58
127,117,0.28440022,79,93,77
128,117,0.21593386,96,102,96
53,118,0.221857,49,85,106
54,118,0.28794238,31,67,84
55,118,0.3014079,41,69,77
56,118,0.3112439,42,66,70
57,118,0.32660452,32,53,53
58,118,0.34270772,47,65,60
59,118,0.35846737,37,55,50
60,118,0.37660283,41,58,50
61,118,0.39860716,28,47,37
62,118,0.42139724,41,58,50
63,118,0.44558072,26,49,38
64,118,0.46732748,80,103,91
65,118,0.47971508,54,80,67
66,118,0.49054205,28,55,41
67,118,0.5018819,26,54,40
68,118,0.5091722,31,56,43
69,118,0.51343495,23,49,34
70,118,0.52009386,31,53,41
71,118,0.5333124,56,77,66
72,118,0.55010915,44,64,51
73,118,0.5713494,33,53,41
74,118,0.59075624,36,55,42
75,118,0.60029423,23,43,29
76,118,0.6032705,31,48,34
77,118,0.61305517,34,51,38
78,118,0.63426787,16,32,19
79,118,0.65786284,34,51,38
80,118,0.67897993,31,48,34
81,118,0.69574416,34,51,38
82,118,0.70878893,37,53,41
83,118,0.71992105,38,54,42
84,118,0.72977567,34,52,36
85,118,0.7392687,32,50,33
86,118,0.74922866,31,49,30
87,118,0.7598759,31,49,30
88,118,0.77009416,43,59,42
89,118,0.7761026,36,53,34
90,118,0.77628523,28,45,23
91,118,0.77076477,25,43,21
92,118,0.762111,28,45,23
93,118,0.7528112,33,51,29
94,118,0.74394685,38,55,33
95,118,0.7345365,40,57,33
96,118,0.7243718,36,54,28
97,118,0.7141952,37,55,29
98,118,0.7032814,37,55,29
99,118,0.68972254,36,54,28
100,118,0.6720474,32,51,24
101,118,0.6497882,29,48,21
102,118,0.6247567,26,45,18
103,118,0.6020229,26,45,18
104,118,0.5870837,26,45,18
105,118,0.5815978,33,52,25
106,118,0.5821425,38,56,30
107,118,0.58022195,34,53,26
108,118,0.57073796,30,49,22
109,118,0.553591,30,49,22
110,118,0.5325687,34,53,26
111,118,0.51060915,38,56,30
112,118,0.48705447,33,52,23
113,118,0.4638941,43,63,30
114,118,0.44473937,47,66,33
115,118,0.43001744,40,58,26
116,118,0.4175128,33,53,21
117,118,0.40124363,36,54,25
118,118,0.3796438,42,59,31
119,118,0.35633564,43,60,32
120,118,0.33631653,43,60,34
121,118,0.32346168,37,55,29
122,118,0.31721875,40,57,31
123,118,0.3143238,48,66,40
124,118,0.30929253,51,69,45
125,118,0.2987082,52,70,47
126,118,0.28440684,64,79,57
127,118,0.25713655,82,95,76
128,118,0.17876992,91,92,87
53,119,0.21774586,48,81,99
54,119,0.286334,31,71,87
55,119,0.30185056,37,70,79
56,119,0.3119878,26,53,59
57,119,0.3267543,19,45,44
58,119,0.3415485,37,60,56
59,119,0.35430053,30,52,45
60,119,0.36876532,28,50,43
61,119,0.38905427,11,34,24
62,119,0.41244775,25,48,37
63,119,0.43953755,16,42,30
64,119,0.46381563,81,105,92
65,119,0.4749476,53,79,66
66,119,0.48288992,28,55,41
67,119,0.4927185,41,68,53
68,119,0.5015903,52,76,64
69,119,0.5080185,23,49,34
70,119,0.5166658,23,45,32
71,119,0.52945656,66,86,74
72,119,0.5429364,32,52,40
73,119,0.5609345,28,48,34
74,119,0.5773944,42,60,48
75,119,0.58522004,31,51,37
76,119,0.59014666,37,53,41
77,119,0.6026629,37,53,41
78,119,0.6261313,12,30,17
79,119,0.65116805,33,50,37
80,119,0.6731329,38,54,42
81,119,0.69080555,41,56,44
82,119,0.70441735,42,57,45
83,119,0.71519274,41,56,44
84,119,0.7240905,37,54,38
85,119,0.7326996,32,50,33
86,119,0.7423786,30,48,31
87,119,0.75297564,29,47,28
88,119,0.76276636,52,69,51
89,119,0.7681234,44,60,43
90,119,0.7677476,34,52,33
91,119,0.76191336,28,45,23
92,119,0.7536071,26,44,22
93,119,0.7452603,28,45,23
94,119,0.7367384,28,45,23
95,119,0.72714674,26,45,21
96,119,0.716771,34,53,29
97,119,0.7065414,36,54,28
98,119,0.6960676,37,55,29
99,119,0.68355787,36,54,28
100,119,0.66729754,33,52,25
101,119,0.64667034,30,49,22
102,119,0.6244331,25,44,17
103,119,0.6047719,24,43,16
104,119,0.59102154,33,52,25
105,119,0.58496994,30,49,22
106,119,0.58158815,34,53,26
107,119,0.57375383,41,58,32
108,119,0.5577423,36,54,28
109,119,0.53562504,25,44,17
110,119,0.5113917,31,50,23
111,119,0.48804253,48,66,37
112,119,0.46439746,26,45,16
113,119,0.44248873,43,63,30
114,119,0.42740348,54,73,42
115,119,0.41695648,50,69,37
116,119,0.40673968,42,60,29
117,119,0.39095694,42,60,29
118,119,0.3676659,44,63,33
119,119,0.34157607,45,64,34
120,119,0.32071576,43,60,34
121,119,0.31083295,36,54,28
122,119,0.3094785,42,59,33
123,119,0.31123292,56,74,49
124,119,0.30843654,65,81,58
125,119,0.296218,63,78,56
126,119,0.2753103,66,82,59
127,119,0.22042857,74,87,70
53,120,0.18699339,66,96,110
54,120,0.26952255,25,70,87
55,120,0.29812637,48,86,94
56,120,0.31012523,26,60,66
57,120,0.3237859,32,63,63
58,120,0.3372591,34,63,58
59,120,0.34787813,34,64,54
60,120,0.35950002,29,57,49
61,120,0.37746242,16,45,36
62,120,0.4012539,16,45,36
63,120,0.4285005,32,58,48
64,120,0.45258623,13,43,28
65,120,0.46615317,34,59,45
66,120,0.474551,47,71,56
67,120,0.4810664,40,65,50
68,120,0.4885096,26,50,34
69,120,0.49736333,21,44,29
70,120,0.5071359,25,48,34
71,120,0.51844364,31,53,41
72,120,0.53126097,32,54,42
73,120,0.5468723,32,54,42
74,120,0.56000054,26,47,33
75,120,0.5676074,34,54,42
76,120,0.576023,48,67,54
77,120,0.59150743,28,48,34
78,120,0.6167674,17,37,24
79,120,0.6431494,44,59,49
80,120,0.6648221,37,53,41
81,120,0.68217295,31,47,33
82,120,0.6962409,25,41,28
83,120,0.70759845,24,40,26
84,120,0.71708864,28,43,30
85,120,0.72575,30,45,30
86,120,0.73434925,28,43,28
87,120,0.7429568,25,41,25
88,120,0.7505506,41,55,41
89,120,0.7561825,41,55,38
90,120,0.75800216,47,60,44
91,120,0.7530993,42,56,40
92,120,0.7449062,36,52,30
93,120,0.7370436,44,59,38
94,120,0.7286043,45,60,40
95,120,0.71879053,28,44,21
96,120,0.7089345,37,55,31
97,120,0.6988667,37,55,29
98,120,0.688506,34,53,26
99,120,0.6767404,29,48,21
100,120,0.6617368,24,43,16
101,120,0.64281833,26,45,18
102,120,0.6237269,36,54,28
103,120,0.6080356,44,63,36
104,120,0.59643185,33,52,25
105,120,0.5895136,38,56,30
106,120,0.5819744,36,54,28
107,120,0.5688507,30,49,22
108,120,0.54890025,29,48,21
109,120,0.5242992,34,53,26
110,120,0.49817628,36,54,28
111,120,0.4730767,31,50,21
112,120,0.44978714,23,41,10
113,120,0.42996454,50,67,36
114,120,0.41785932,65,80,51
115,120,0.40893027,55,72,42
116,120,0.39814302,44,60,30
117,120,0.38168588,47,64,32
118,120,0.35791442,54,71,43
119,120,0.33155966,56,73,45
120,120,0.31154704,44,59,34
121,120,0.30429047,34,51,25
122,120,0.30640745,55,71,47
123,120,0.31094325,50,66,41
124,120,0.3105474,54,70,48
125,120,0.2993233,69,82,63
126,120,0.27479735,65,79,57
127,120,0.20510963,80,90,72
54,121,0.23483826,23,72,85
55,121,0.29158306,31,75,81
56,121,0.308367,32,71,75
57,121,0.32010806,19,55,53
58,121,0.32951015,25,58,53
59,121,0.33730736,24,57,50
60,121,0.3478272,16,50,42
61,121,0.36487207,33,67,56
62,121,0.3894632,38,71,60
63,121,0.41690147,7,42,28
64,121,0.44204652,22,50,34
65,121,0.45963877,24,50,34
66,121,0.4688982,25,51,36
67,121,0.47235057,26,52,37
68,121,0.4762468,36,58,44
69,121,0.4841976,40,63,48
70,121,0.49350053,34,56,44
71,121,0.50382775,25,48,34
72,121,0.51554036,33,55,43
73,121,0.5283891,40,60,49
74,121,0.5395224,37,56,44
75,121,0.54909474,31,51,38
76,121,0.56091416,34,54,42
77,121,0.5781062,33,53,41
78,121,0.6025338,29,49,36
79,121,0.62829584,30,50,37
80,121,0.65005994,34,51,40
81,121,0.6683893,34,50,37
82,121,0.68435156,32,48,34
83,121,0.69787437,29,44,31
84,121,0.7090188,24,40,26
85,121,0.71755546,24,40,26
86,121,0.7235739,26,42,26
87,121,0.7285961,30,45,30
88,121,0.73366344,38,53,38
89,121,0.7396794,34,50,34
90,121,0.744405,40,54,37
91,121,0.74322945,37,52,34
92,121,0.7365507,29,45,23
93,121,0.7280137,33,50,28
94,121,0.71891624,38,54,32
95,121,0.7095851,29,45,23
96,121,0.7006722,23,42,17
97,121,0.6906097,30,49,22
98,121,0.68061167,37,55,29
99,121,0.6697934,40,57,31
100,121,0.6559082,36,54,28
101,121,0.6393456,33,52,25
102,121,0.62375414,34,53,26
103,121,0.6114973,37,55,29
104,121,0.6017883,29,48,21
105,121,0.5927849,34,53,26
106,121,0.5815895,37,55,29
107,121,0.5656822,34,53,26
108,121,0.5457283,37,55,29
109,121,0.5227397,42,59,33
110,121,0.49675873,41,58,32
111,121,0.46971065,36,54,28
112,121,0.44533086,33,51,22
113,121,0.4259875,40,56,25
114,121,0.41457388,47,64,32
115,121,0.40626356,48,65,33
116,121,0.39513734,40,56,25
117,121,0.37745532,32,50,21
118,121,0.35258126,33,51,22
119,121,0.3268358,40,56,28
120,121,0.30915216,37,53,28
121,121,0.30366614,42,57,32
122,121,0.307529,59,75,51
123,121,0.31220844,50,66,41
124,121,0.31088334,49,65,42
125,121,0.29756114,58,74,52
126,121,0.26199183,67,81,59
127,121,0.17672428,80,87,73
54,122,0.21890716,34,77,91
55,122,0.2881517,24,71,77
56,122,0.3055169,31,74,75
57,122,0.3131343,18,56,54
58,122,0.31764898,32,72,66
59,122,0.32284343,31,69,58
60,122,0.33453506,16,54,44
61,122,0.3551989,55,91,81
62,122,0.38177863,73,108,96
63,122,0.40770042,24,59,44
64,122,0.4343586,23,51,34
65,122,0.4558332,24,48,30
66,122,0.46677765,21,44,26
67,122,0.46865487,24,48,30
